dispute_id,variation_type,status,expected_network,actual_network,network_match,expected_category,actual_category,category_match,expected_code,actual_code,code_match,confidence,reasoning,description
gen_mastercard_4812_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,general,unrecognized,False,4812,4863,False,0.9,"Category: The cardholder is unsure why the transaction didn't go through and is asking for clarification, which indicates they do not recognize the status of the transaction. | Code: The cardholder is unsure about the transaction not going through and is questioning the legitimacy of the charge, which aligns with the description of 'Cardholder Does Not Recognize - Potential Fraud'. This code is appropriate as it reflects the cardholder's uncertainty and concern regarding the transaction.","I tried to make a purchase today, but something seemed off. The transaction didn't go through, and I'm not sure why. Could you check if everything is in order on your end? (Network: Mastercard)"
gen_mastercard_4834_emotional,emotional,PASS,mastercard,mastercard,True,duplicate,duplicate,True,4834,4834,True,0.95,"Category: The cardholder is questioning why they were charged twice for the same transaction, indicating a duplicate charge issue. | Code: The dispute clearly indicates that the user was charged twice, which directly corresponds to the reason code 4834 for Duplicate Processing. This code is specifically designed for situations where a transaction has been processed more than once, making it the most appropriate choice for this case.",WHY CHARGED TWICE? FIX THIS NOW! UNACCEPTABLE! (Network: Mastercard)
gen_mastercard_4808_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,general,unrecognized,False,4808,4863,False,0.9,"Category: The cardholder is questioning a charge on their statement but does not explicitly claim it to be fraudulent or unauthorized. They are seeking clarification on a transaction they find unusual. | Code: The dispute description indicates that the cardholder does not recognize a transaction on their statement, which suggests potential fraud or an unrecognized charge. The reason code 4863 specifically addresses situations where the cardholder does not recognize a transaction, making it the most appropriate choice for this case.",I noticed something unusual on my statement after a recent shopping trip. It seems like my card was a bit too eager to participate. Could you help clarify this for me? (Network: Mastercard)
gen_mastercard_4834_narrative,narrative,PASS,mastercard,mastercard,True,duplicate,duplicate,True,4834,4834,True,0.95,"Category: The cardholder is reporting that they were charged twice for the same transaction at a coffee shop, indicating a duplicate charge. | Code: The dispute involves a charge that appears twice on the customer's credit card statement for a single transaction at a coffee shop. This situation clearly indicates a duplicate processing error, which aligns perfectly with the reason code 4834 for Duplicate Processing.","Hello there, I hope you're having a good day. I recently noticed something odd on my credit card statement. You see, I went to my favorite coffee shop last Tuesday, and I remember the barista was super friendly. I ordered my usual latte, and everything seemed fine. But when I checked my statement later, I saw the same charge twice! I'm a bit puzzled because I only had one coffee. Could you please help me sort this out? Thank you so much! (Network: Mastercard)"
gen_mastercard_4808_narrative,narrative,FAIL,mastercard,mastercard,True,general,duplicate,False,4808,4834,False,0.95,"Category: The cardholder noticed a charge that was authorized twice for the same transaction, indicating a duplicate charge issue. | Code: The dispute involves a charge that was authorized twice for the same transaction, which directly corresponds to the reason code 4834 for Duplicate Processing. This code is specifically designed for situations where a transaction has been processed more than once, making it the most appropriate choice for this case.","Hello there, I hope this message finds you well. I recently had a rather busy day, running errands and catching up with an old friend over coffee. It was a lovely afternoon, but when I got home and checked my credit card statement, I noticed something odd. There was a charge that seemed to have been authorized twice for the same transaction. I'm a bit puzzled about how this happened, as I only made one purchase. Could you please help me understand and resolve this? Thank you so much for your assistance. (Network: Mastercard)"
gen_mastercard_4812_narrative,narrative,PASS,mastercard,mastercard,True,general,unrecognized,False,4812,4812,True,0.9,"Category: The user is experiencing an issue with their Mastercard account number not being recognized, which indicates they do not recognize the status of their account rather than a fraudulent transaction or a product issue. | Code: The dispute description indicates that the user's account number was not recognized when attempting to use their Mastercard. This aligns closely with reason code 4812, which specifically addresses situations where the account number is not on file. The user's surprise at the issue suggests that this is an unexpected problem, further supporting the selection of this code.","Hello there, I hope this message finds you well. I had quite a busy day today, running errands and trying to catch up on some work. However, I encountered a bit of a hiccup when I tried to use my Mastercard. It seems there was an issue with my account number not being recognized. I was quite surprised as I've been using this card for a while now without any problems. Could you please look into this for me? Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4831_emotional,emotional,PASS,mastercard,mastercard,True,general,unrecognized,False,4831,4831,True,0.9,"Category: The cardholder is questioning the accuracy of their bill and claims they did not spend that much, indicating confusion about the charges rather than outright fraud or unauthorized transactions. | Code: The dispute indicates that the cardholder believes their bill is incorrect and that they did not spend as much as charged. This aligns with reason code 4831, which pertains to situations where the transaction amount differs from what the cardholder expected or authorized.",WHY IS MY BILL WRONG? FIX THIS NOW! I DIDN'T SPEND THAT MUCH! (Network: Mastercard)
gen_mastercard_4834_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,duplicate,unrecognized,False,4834,4863,False,0.9,"Category: The cardholder is questioning the activity on their account and is unsure about the transactions, but they do not explicitly claim fraud or unauthorized charges. | Code: The dispute description indicates that the cardholder does not recognize the transactions on their account, which suggests potential fraud. The selected reason code 4863 specifically addresses situations where the cardholder does not recognize a transaction, making it the most appropriate choice for this case.",I was reviewing my recent transactions and noticed something peculiar. It seems like my account has been a bit too active for a single visit. Could you take a closer look at this? Thanks. (Network: Mastercard)
gen_mastercard_4831_ambiguous,ambiguous,PASS,mastercard,mastercard,True,general,unrecognized,False,4831,4831,True,0.9,"Category: The cardholder is questioning a discrepancy in their statement without claiming fraud or unauthorized charges. They are unsure about a specific transaction amount, which aligns with not recognizing the transaction details. | Code: The dispute description indicates that the cardholder believes there is a discrepancy in the transaction amount compared to what they expected. The phrase 'something doesn't quite add up' suggests that the amount charged is different from what the cardholder remembers, which aligns with the reason code 4831 for 'Transaction Amount Differs'.","I was just going through my statement and something doesn't quite add up. I remember a different number from what I see here. It's like when you think you have enough change for a coffee, but the barista tells you otherwise. Could you take a look and let me know what's going on? (Network: Mastercard)"
gen_mastercard_4835_emotional,emotional,FAIL,mastercard,mastercard,True,fraudulent,fraudulent,True,4835,4837,False,0.95,"Category: The cardholder explicitly states 'I DIDN'T BUY THIS!', indicating they did not authorize the transaction, which aligns with claims of fraud. | Code: The dispute clearly indicates that the cardholder did not authorize the transaction, which aligns perfectly with reason code 4837: No Cardholder Authorization. This code is specifically designed for situations where the cardholder claims they did not approve the transaction, making it the most appropriate choice for this case.",I DIDN'T BUY THIS! FIX IT NOW OR I'M DONE WITH YOU! (Network: Mastercard)
gen_mastercard_4831_narrative,narrative,PASS,mastercard,mastercard,True,general,unrecognized,False,4831,4831,True,0.9,"Category: The cardholder is questioning a discrepancy in the charged amount compared to their recollection of the transaction, but does not explicitly claim fraud or that the transaction was unauthorized. They are seeking clarification on the charge. | Code: The dispute involves a discrepancy between the amount charged and the amount the cardholder remembers paying, which aligns with the description of 'Transaction Amount Differs'. This code is appropriate as it directly addresses the issue of the transaction amount not matching the cardholder's expectation.","Hello there, I hope you're having a wonderful day. I was just reviewing my recent credit card statement over a cup of coffee, and I noticed something odd. It seems the amount charged for my last purchase at the local grocery store doesn't match what I remember paying. I distinctly recall the cashier saying a different total. Could you please help me understand why there's a discrepancy? Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4835_narrative,narrative,FAIL,mastercard,mastercard,True,fraudulent,unrecognized,False,4835,4863,False,0.95,"Category: The cardholder noticed a charge they do not recognize on their credit card statement and is seeking clarification, but they do not explicitly claim that the charge is fraudulent or unauthorized. | Code: The cardholder does not recognize the charge on their statement, which suggests a potential fraud situation. The description indicates that they have not made any recent online purchases and are confused about the charge, aligning well with the reason code for 'Cardholder Does Not Recognize - Potential Fraud'.","Hello there, I hope you're having a good day. I was just going through my credit card statement while sipping my morning coffee, and I noticed a charge that I don't recognize. It's strange because I haven't used my card for any online purchases recently. I remember the last time I used it was at the grocery store last week. Could you please help me understand what's going on? Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4840_emotional,emotional,FAIL,mastercard,mastercard,True,fraudulent,fraudulent,True,4840,4837,False,0.95,"Category: The cardholder explicitly states they did not make the charge, indicating a claim of unauthorized use of their card, which falls under fraudulent transactions. | Code: The dispute indicates that the cardholder did not authorize the charge, which aligns with reason code 4837: No Cardholder Authorization. This code is appropriate as the user is questioning a charge they did not make, suggesting a lack of authorization for the transaction.",WHY is there a charge I DIDN'T make?! FIX THIS NOW! (Network: Mastercard)
gen_mastercard_4840_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,fraudulent,unrecognized,False,4840,4863,False,0.9,"Category: The cardholder is questioning a charge on their bill that they did not expect, indicating they do not recognize the transaction details, but they do not explicitly claim fraud or unauthorized use. | Code: The dispute description indicates that the cardholder does not recognize a charge on their bill, which suggests potential fraud or an unrecognized transaction. The reason code 4863 specifically addresses situations where the cardholder does not recognize a transaction, making it the most appropriate choice for this case.",I noticed something strange on my bill. It seems like there's a little surprise that I wasn't expecting. Could you help clarify this for me? (Network: Mastercard)
gen_mastercard_4837_emotional,emotional,PASS,mastercard,mastercard,True,fraudulent,fraudulent,True,4837,4837,True,0.95,"Category: The cardholder explicitly states they did not make the charge, indicating a claim of unauthorized use of their card, which falls under fraudulent transactions. | Code: The dispute indicates that the cardholder did not authorize the charge, which aligns with reason code 4837: No Cardholder Authorization. This code is appropriate as the user is questioning a charge they did not make, suggesting a lack of authorization for the transaction.",WHY is there a charge I DIDN'T MAKE?! FIX THIS NOW! (Network: Mastercard)
gen_mastercard_4840_narrative,narrative,FAIL,mastercard,mastercard,True,fraudulent,fraudulent,True,4840,4863,False,0.95,"Category: The cardholder claims they did not authorize the charge from a store they have never visited, indicating a potential fraudulent transaction. | Code: The cardholder does not recognize the charge from a store they have never visited, indicating potential fraud. This aligns closely with reason code 4863, which is specifically for situations where the cardholder does not recognize a transaction, suggesting it may be fraudulent.","Hello, I hope this message finds you well. I was just going through my credit card statement while sipping my morning coffee, and I noticed something odd. There was a charge from a store I've never even heard of, let alone visited. I remember because I spent the entire day at home, catching up on my favorite TV series. Could you please help me understand how this happened? Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4835_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,fraudulent,unrecognized,False,4835,4863,False,0.9,"Category: The cardholder is confused about a charge on their statement that they did not expect and does not recognize, but they do not explicitly claim it to be fraudulent or unauthorized. | Code: The cardholder does not recognize the transaction on their statement, which suggests a potential fraud situation. This aligns closely with reason code 4863, which is specifically for cases where the cardholder does not recognize a transaction and suspects it may be fraudulent.","I noticed something odd on my statement. It's like a surprise I didn't expect, and I wasn't even shopping online. Can you help clarify this for me? (Network: Mastercard)"
gen_mastercard_4837_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,fraudulent,fraudulent,True,4837,4863,False,0.95,"Category: The cardholder suspects that someone else may have been involved in a recent transaction, indicating a potential unauthorized use of their card, which aligns with the definition of fraudulent transactions. | Code: The cardholder does not recognize the transaction, indicating potential fraud. This aligns closely with the description of noticing something strange on the statement and suspecting unauthorized involvement.",I noticed something strange on my statement. It seems like someone else might have been involved in a recent transaction. Can you look into this for me? (Network: Mastercard)
gen_mastercard_4841_narrative,narrative,PASS,mastercard,mastercard,True,subscription_canceled,subscription_canceled,True,4841,4841,True,0.95,"Category: The cardholder canceled a service but was still charged, indicating a dispute related to a recurring subscription that was not properly terminated. | Code: The dispute involves a charge for a service that the user had previously canceled, which directly aligns with the description of 'Cancelled Recurring Transaction'. This code is appropriate as it addresses the issue of being charged after cancellation.","Hello there, I hope you're having a good day. I wanted to reach out because I noticed something odd on my credit card statement. You see, last month I decided to cancel a service I was no longer using. I remember it clearly because it was a sunny afternoon, and I was sipping on my favorite coffee while going through my subscriptions. However, to my surprise, I was charged again this month. I'm a bit puzzled and would appreciate your help in resolving this matter. Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4841_emotional,emotional,PASS,mastercard,mastercard,True,subscription_canceled,subscription_canceled,True,4841,4841,True,0.95,"Category: The user explicitly states they canceled a service but are still being charged, indicating a dispute related to a recurring subscription. | Code: The dispute clearly indicates that the user canceled a subscription but is still being charged, which directly aligns with the reason code 4841 for Cancelled Recurring Transaction. This code is specifically designed for situations where a recurring transaction continues after cancellation, making it the most appropriate choice.",WHY am I STILL being charged?! I CANCELED this! FIX IT NOW! (Network: Mastercard)
gen_mastercard_4842_emotional,emotional,PASS,mastercard,mastercard,True,general,general,True,4842,4842,True,0.9,"Category: The dispute revolves around a late charge that the cardholder finds unacceptable, but it does not indicate fraud, unrecognized transactions, or issues with goods or services. Therefore, it fits best in the general category. | Code: The dispute mentions a concern about being charged late, which aligns with the reason code 4842 for Late Presentment. This code is applicable when a transaction is processed after the expected timeframe, leading to dissatisfaction from the cardholder.",WHY was I charged so late? FIX THIS NOW! Unacceptable! (Network: Mastercard)
gen_mastercard_4841_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,subscription_canceled,general,False,4841,4854,False,0.9,"Category: The dispute description indicates a misunderstanding or miscommunication about a previous agreement, but does not specify any issues related to fraud, product receipt, or other specific categories. Therefore, it fits best under 'general'. | Code: The dispute description indicates a misunderstanding or lack of clarity regarding a previous agreement, which aligns with a general cardholder dispute that is not specifically classified under other codes. The phrase 'Can we revisit our previous conversation?' suggests that the cardholder is disputing the transaction based on a perceived agreement that was not honored.","I thought we had an understanding last month, but it seems like things didn't go as planned. Can we revisit our previous conversation? (Network: Mastercard)"
gen_mastercard_4837_narrative,narrative,FAIL,mastercard,mastercard,True,fraudulent,fraudulent,True,4837,4863,False,0.95,"Category: The cardholder claims they did not authorize the charge from a store they have never visited, indicating a potential fraudulent transaction. | Code: The cardholder does not recognize the charge from a store they have never visited, which indicates potential fraud. This aligns closely with reason code 4863, as it specifically addresses situations where the cardholder is unaware of a transaction that appears on their statement, suggesting unauthorized use of their card.","Hello, I hope you're having a good day. I was just going through my credit card statement while sipping my morning coffee, and I noticed something odd. There's a charge from a store I've never even heard of, let alone visited. I remember last week I was busy with work and didn't have time to shop. Could you please help me understand what's going on? Thank you! (Network: Mastercard)"
gen_mastercard_4842_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,general,unrecognized,False,4842,4863,False,0.9,"Category: The cardholder noticed an unexpected transaction that they do not recognize, but they do not explicitly claim it to be fraudulent or unauthorized. This fits the 'unrecognized' category. | Code: The cardholder does not recognize the transaction that has appeared on their statement, which suggests potential fraud or an error. This aligns closely with reason code 4863, which is specifically for situations where the cardholder does not recognize a transaction and suspects it may be fraudulent.","I was reviewing my statement and noticed something odd. It seems like a transaction from a while back just appeared. I thought everything was settled, but now I'm not so sure. Could you look into this for me? (Network: Mastercard)"
gen_mastercard_4842_narrative,narrative,FAIL,mastercard,mastercard,True,general,unrecognized,False,4842,4863,False,0.9,"Category: The cardholder is questioning a charge that appeared unexpectedly on their statement, indicating they do not recognize the timing of the charge, but they do not explicitly claim it is fraudulent or unauthorized. | Code: The cardholder does not recognize the charge on their statement, which suggests potential fraud or an error in transaction recognition. The description indicates confusion about a charge appearing unexpectedly, aligning well with the 'Cardholder Does Not Recognize - Potential Fraud' reason code.","Hello there, I hope you're having a good day. I recently noticed a charge on my credit card statement that seemed a bit off. It was from a purchase I made quite some time ago, and I was surprised to see it appear just now. I remember that day well because it was sunny, and I had a lovely lunch with my friend before making the purchase. Could you please help me understand why this charge is showing up so late? Thank you for your assistance. (Network: Mastercard)"
gen_mastercard_4846_emotional,emotional,FAIL,mastercard,mastercard,True,general,fraudulent,False,4846,4837,False,0.95,"Category: The cardholder explicitly states they did not authorize the transaction and expresses concern about being charged in euros, indicating a potential unauthorized use of their card. | Code: The dispute indicates that the cardholder did not authorize the transaction, which aligns directly with reason code 4837: No Cardholder Authorization. The mention of not recognizing the bill and the urgency to fix the issue further supports that the cardholder believes the transaction was unauthorized.",WHY IS MY BILL IN EUROS?! FIX THIS NOW! I DIDN'T AUTHORIZE THIS! (Network: Mastercard)
gen_mastercard_4849_emotional,emotional,FAIL,mastercard,mastercard,True,fraudulent,fraudulent,True,4849,4863,False,0.95,"Category: The cardholder explicitly states they did not buy anything and expresses confusion about the charge, indicating they did not authorize the transaction. | Code: The cardholder does not recognize the charge, indicating potential fraud. This aligns with the description of the dispute where the user expresses confusion and claims they did not make any purchase, which is best captured by reason code 4863.",WHAT IS THIS CHARGE?! I DIDN'T BUY ANYTHING! FIX THIS NOW! (Network: Mastercard)
gen_mastercard_4846_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,general,unrecognized,False,4846,4863,False,0.9,"Category: The cardholder is questioning the accuracy of their statement and seeking clarification on the charges, which suggests they do not recognize the transaction details, but they do not explicitly claim fraud. | Code: The dispute description indicates that the cardholder does not recognize a transaction on their statement, which aligns with the reason code 4863: 'Cardholder Does Not Recognize - Potential Fraud'. This code is appropriate as the cardholder is seeking clarification on an unrecognized charge, suggesting a potential issue with the transaction.",I noticed something odd on my recent statement. It seems like the numbers don't quite add up the way I expected. Could you help clarify this for me? (Network: Mastercard)
gen_mastercard_4846_narrative,narrative,PASS,mastercard,mastercard,True,general,unrecognized,False,4846,4846,True,0.9,"Category: The cardholder is confused about the currency charge on their statement, indicating they do not recognize the transaction details as they expected a charge in dollars instead of euros. However, they do not claim fraud or unauthorized use. | Code: The cardholder is disputing the transaction due to the currency discrepancy, expecting the charge to be in dollars instead of euros. This situation aligns with the reason code 4846, which addresses issues related to the correct transaction currency code not being provided.","Hello there, I hope you're having a wonderful day. I recently made a purchase while on a trip to Paris, and I was expecting the charge to appear in dollars, as that's what I usually see. However, when I checked my statement, it was in euros, which was quite surprising. I was just wondering if there might have been a mix-up or if there's something I need to do on my end to correct this. Thank you for your assistance! (Network: Mastercard)"
gen_mastercard_4849_narrative,narrative,FAIL,mastercard,mastercard,True,fraudulent,fraudulent,True,4849,4863,False,0.95,"Category: The cardholder claims they do not recognize a charge on their credit card statement and states they have not made any purchases from the merchant, indicating a potential unauthorized transaction. | Code: The cardholder does not recognize the charge from a merchant they have not purchased from, indicating potential fraud. This aligns closely with reason code 4863, which is specifically for situations where the cardholder claims they do not recognize a transaction, suggesting it may be fraudulent.","Hello there, I hope you're having a wonderful day. I was just going through my credit card statement while sipping my morning coffee, and I noticed something odd. There's a charge from a merchant I don't recognize at all. I haven't made any purchases from them, and I'm quite puzzled about how this ended up on my account. Could you please help me understand what's going on? Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4850_emotional,emotional,FAIL,mastercard,mastercard,True,general,subscription_canceled,False,4850,4841,False,0.95,"Category: The user is expressing frustration about being charged despite presumably having canceled a subscription, which aligns with the category of subscription_canceled. | Code: The dispute indicates that the user is being charged despite having canceled their subscription, which directly aligns with the reason code 4841 for Cancelled Recurring Transaction. This code is appropriate as it addresses situations where a recurring payment continues after a cancellation has been requested.",WHY am I still being charged?! FIX THIS NOW! (Network: Mastercard)
gen_mastercard_4849_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,fraudulent,unrecognized,False,4849,4863,False,0.95,"Category: The cardholder noticed something unusual on their statement and is seeking clarification, indicating they do not recognize the transaction details, but they do not explicitly claim fraud or unauthorized use. | Code: The cardholder's statement indicates they noticed something unusual and did not recognize the transaction, which suggests a potential fraud scenario. The reason code 4863 specifically addresses situations where the cardholder does not recognize a transaction, making it the most appropriate choice for this dispute.","I noticed something unusual on my statement. It seems like a surprise, and I wasn't expecting it. Could you look into this for me? (Network: Mastercard)"
gen_mastercard_4850_narrative,narrative,FAIL,mastercard,mastercard,True,general,subscription_canceled,False,4850,4841,False,0.95,"Category: The user is experiencing unexpected recurring charges for a service they believed was a one-time payment, indicating they may have canceled the subscription but are still being charged. | Code: The dispute involves unauthorized recurring charges for a service that was supposed to be a one-time payment. The customer clearly states that they expected a single payment and is confused by the ongoing charges, which aligns with the reason code 4841 for cancelled recurring transactions.","Hello there, I hope you're having a wonderful day. I recently noticed something odd with my credit card statement. You see, I signed up for a service a while back, and it was supposed to be a one-time payment. However, I keep seeing these charges pop up every month. It's quite puzzling because I distinctly remember agreeing to a single payment. I was just enjoying my morning coffee when I saw the latest charge, and it really threw me off. Could you please help me understand what's going on? Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4850_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,general,general,True,4850,4854,False,0.9,"Category: The dispute description indicates a desire to revisit an agreement, suggesting a misunderstanding or disagreement about terms rather than a specific issue like fraud, product not received, or any other defined category. | Code: The dispute description indicates a misunderstanding or disagreement regarding an agreement, which aligns with a general cardholder dispute that is not specifically classified under other codes. The phrase 'Can we revisit our agreement?' suggests that the cardholder is disputing the transaction based on perceived terms that were not met, making 'Cardholder Dispute - Not Elsewhere Classified' the most fitting reason code.","I thought we had an understanding, but it seems like things are still happening. Can we revisit our agreement? (Network: Mastercard)"
gen_mastercard_4854_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,general,unrecognized,False,4854,4863,False,0.95,"Category: The cardholder is questioning a transaction on their statement that seems unusual, indicating they do not recognize it, but they do not explicitly claim it is fraudulent or unauthorized. | Code: The dispute description indicates that the cardholder does not recognize a transaction on their statement, which suggests potential fraud. The reason code 4863 specifically addresses situations where the cardholder does not recognize a transaction and suspects it may be fraudulent.",I noticed something odd on my statement. It doesn't seem to fit with my usual activities. Could you look into it? (Network: Mastercard)
gen_mastercard_4853_emotional,emotional,FAIL,mastercard,mastercard,True,general,duplicate,False,4853,4834,False,0.95,"Category: The cardholder is questioning why they were charged twice for the same transaction, which directly indicates a duplicate charge issue. | Code: The dispute clearly indicates that the user was charged twice for the same transaction, which directly corresponds to the reason code 4834 for Duplicate Processing. This code is specifically designed to address situations where a transaction has been processed more than once, making it the most appropriate choice for this case.",WHY was I charged TWICE for the same thing? FIX THIS NOW! (Network: Mastercard)
gen_mastercard_4853_narrative,narrative,FAIL,mastercard,mastercard,True,general,duplicate,False,4853,4834,False,0.95,"Category: The cardholder is reporting being charged twice for the same meal, which fits the definition of a duplicate charge. | Code: The dispute involves two charges for the same meal, indicating a duplicate processing error. The description clearly states that the user was charged twice for a single transaction, which aligns perfectly with the reason code 4834 for duplicate processing.","Hello, I hope this message finds you well. I recently noticed something odd on my credit card statement. You see, last Tuesday, after a long day at work, I decided to treat myself to a nice dinner at my favorite restaurant. Imagine my surprise when I checked my statement and saw two charges for the same meal! I remember the waiter being a bit flustered, but I didn't think much of it at the time. Could you please help me understand why this happened? Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4854_emotional,emotional,FAIL,mastercard,mastercard,True,general,fraudulent,False,4854,4837,False,0.95,"Category: The cardholder explicitly states they did not authorize the charge, indicating a claim of fraud. | Code: The dispute clearly states that the charge was not authorized by the cardholder, which directly aligns with the reason code 4837: No Cardholder Authorization. This code is specifically designed for situations where the cardholder claims they did not authorize the transaction, making it the most appropriate choice for this case.",WHY was I charged $200?! FIX THIS NOW! I DIDN'T AUTHORIZE IT! (Network: Mastercard)
gen_mastercard_4854_narrative,narrative,FAIL,mastercard,mastercard,True,general,fraudulent,False,4854,4863,False,0.95,"Category: The cardholder does not recognize the charge and implies they did not authorize it, which aligns with claims of fraud. | Code: The cardholder does not recognize the charge, indicating potential fraud. This aligns closely with the description provided, where the user expresses confusion over an unexpected charge and does not recall making any purchases that would match the amount.","Hello, I hope this message finds you well. I recently noticed a charge on my Mastercard that I don't recognize. It was a busy day, and I was juggling a lot, from picking up groceries to attending a friend's birthday party. I remember checking my account in the evening and seeing this unexpected charge. I don't recall making any purchases that would match this amount. Could you please help me understand what happened? Thank you for your assistance. (Network: Mastercard)"
gen_mastercard_4853_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,general,unrecognized,False,4853,4831,False,0.9,"Category: The cardholder is questioning the accuracy of the transaction amounts but does not explicitly claim fraud or that the transaction was unauthorized. They are seeking clarification on the transaction details. | Code: The dispute description indicates a mix-up with the transaction amounts, suggesting that the amount charged does not match the amount the cardholder expected. This aligns closely with reason code 4831, which specifically addresses situations where the transaction amount differs from what was authorized or expected.","I was reviewing my recent transactions and noticed something peculiar. It seems like there's a bit of a mix-up with the amounts. I remember the day clearly because it was quite eventful, and I was sure everything was settled correctly. Could you take a closer look at this for me? (Network: Mastercard)"
gen_mastercard_4855_emotional,emotional,PASS,mastercard,mastercard,True,product_not_received,product_not_received,True,4855,4855,True,0.95,"Category: The cardholder is expressing frustration about not receiving their order after payment, which directly indicates that they paid for goods or services but did not receive them. | Code: The dispute clearly indicates that the customer has not received their order despite having made a payment. The reason code 4855, which pertains to 'Goods or Services Not Provided', directly aligns with the customer's complaint of not receiving the product they paid for.",WHERE'S MY ORDER?! I PAID AND GOT NOTHING! FIX THIS NOW! (Network: Mastercard)
gen_mastercard_4857_narrative,narrative,FAIL,mastercard,mastercard,True,general,unrecognized,False,4857,4863,False,0.95,"Category: The cardholder noticed a charge for a phone call they do not recall making, indicating they do not recognize the transaction details, but they do not explicitly claim fraud or unauthorized use. | Code: The cardholder does not recognize the charge for a phone call, which suggests a potential issue of fraud or an unauthorized transaction. The description indicates confusion over a charge that the cardholder believes they did not make, aligning closely with the reason code for 'Cardholder Does Not Recognize - Potential Fraud'.","Hello there, I hope you're having a good day. I was just going through my credit card statement while sipping my morning coffee, and I noticed something odd. There's a charge for a phone call that I don't recall making. It's quite puzzling because I usually keep track of my calls, especially those that might incur charges. Could you please help me understand this? Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4857_ambiguous,ambiguous,FAIL,mastercard,mastercard,True,general,unrecognized,False,4857,4863,False,0.9,"Category: The cardholder is questioning a charge on their statement that they did not expect, indicating they do not recognize the transaction details, but they do not explicitly claim fraud or unauthorized use. | Code: The dispute description indicates that the cardholder does not recognize a transaction on their statement, which suggests potential fraud or an unrecognized charge. The reason code 4863 specifically addresses situations where the cardholder does not recognize a transaction, making it the most appropriate choice for this case.",I noticed something unusual on my statement related to a service I didn't expect. Could you clarify this for me? (Network: Mastercard)
gen_mastercard_4863_emotional,emotional,PASS,mastercard,mastercard,True,fraudulent,fraudulent,True,4863,4863,True,0.95,"Category: The cardholder explicitly states they did not buy anything and expresses confusion about the charge, indicating they did not authorize the transaction. | Code: The cardholder does not recognize the charge, indicating potential fraud. This aligns with the description of the dispute where the user expresses confusion and claims they did not make any purchase, which is best captured by reason code 4863.",WHAT IS THIS CHARGE?! I DIDN'T BUY ANYTHING! FIX THIS NOW! (Network: Mastercard)
gen_mastercard_4857_emotional,emotional,FAIL,mastercard,mastercard,True,general,fraudulent,False,4857,4837,False,0.95,"Category: The cardholder is claiming they were charged for a call they never made, indicating that they did not authorize the transaction, which aligns with the definition of fraudulent charges. | Code: The dispute indicates that the cardholder did not authorize the charge for a call they claim to have never made. This aligns closely with reason code 4837, which specifically addresses situations where there is no cardholder authorization for a transaction.",WHY was I charged for a call I NEVER made?! FIX THIS NOW! (Network: Mastercard)
gen_mastercard_4859_narrative,narrative,FAIL,mastercard,mastercard,True,general,credit_not_processed,False,4859,4841,False,0.9,"Category: The user canceled their hotel reservation but was still charged, indicating they did not receive a refund for the canceled service. | Code: The dispute involves a charge from a hotel after the user canceled their reservation, indicating that the transaction should not have been processed. Reason code 4841 specifically addresses cancelled recurring transactions, which aligns with the user's situation of canceling a reservation and still being charged.","Hello there, I hope you're having a lovely day. I recently had a rather peculiar experience. You see, I was planning a weekend getaway to the mountains, but due to unforeseen circumstances, I had to cancel my trip. Imagine my surprise when I noticed a charge from the hotel on my statement! I distinctly remember canceling the reservation well in advance. Could you please help me sort this out? Thank you so much for your assistance! (Network: Mastercard)"
gen_mastercard_4855_ambiguous,ambiguous,PASS,mastercard,mastercard,True,product_not_received,product_unacceptable,False,4855,4855,True,0.9,"Category: The description indicates disappointment with the outcome of a purchase, suggesting that the received product or service did not meet expectations, which aligns with the 'product_unacceptable' category. | Code: The dispute description indicates disappointment with a product or service that was expected but not delivered as anticipated. The phrase 'the outcome was rather disappointing' suggests that the goods or services were not provided satisfactorily, which aligns with the reason code 4855 for 'Goods or Services Not Provided.' This code is the most relevant given the context of unmet expectations.","I was eagerly waiting for something special, but it seems like the excitement was short-lived. The anticipation was high, but the outcome was rather disappointing. I wonder if there's a way to resolve this unexpected turn of events. (Network: Mastercard)"
