chapter_no,verse_no,question,answer
9,22,'યોગક્ષેમ' શબ્દનો અર્થ શું છે અને તે કઈ રીતે ભક્તોને પ્રભાવિત કરે છે?,"'યોગક્ષેમ' શબ્દનો અર્થ છે જીવનની જરૂરીયાતો તથા તેમની સુરક્ષા. ભગવાન કહે છે કે તેઓ પોતાના ભક્તોના જીવનની તમામ જરૂરીયાતોને પૂરી પાડે છે અને તેમને સુરક્ષા આપતા રહે છે, જેનાથી ભક્તો નિર્ભયતા અનુભવે છે."
9,22,કેમ અનન્ય ઉપાસના કૃષ્ણના ભક્તોને ખાસ મહત્વપૂર્ણ માનવામાં આવે છે?,"અનન્ય ઉપાસના ભક્તને ભગવાન સાથે ગાઢ સંબંધમાં લાવે છે. આ ઉપાસના ભક્તના અંતરાત્માને શાંતિ, આનંદ અને સ્થિરતા આપે છે. જ્યારે ભક્તો પોતાનો સંપૂર્ણ વિશ્વાસ અને પ્રેમ ભગવાન પર રાખે છે, ત્યારે તેઓ આંનંદ અને મૂક્તિની અનુભૂતિ કરે છે."
9,23,યજ્ઞપુણ્ય દેવતાઓના ભક્તો કઈ રીતે પૂજા કરે છે?,"માં કહેવામાં આવ્યું છે કે યજ્ઞપુણ્ય દેવતાઓના ભક્તો શ્રદ્ધાથી યજ્ઞ અને પૂજા કરે છે. તેઓ પોતાની શ્રદ્ધા અને નિષ્ઠાથી દેવતાઓને પ્રસન્ન કરવા માટે યજ્ઞ કરે છે, જે એક ધાર્મિક ક્રિયા તરીકે માનવામાં આવે છે."
9,23,"અધ્યાય ૯, શ્લોક ૨૩ માં, ભક્તો જ્યારે યજ્ઞ કરે છે, ત્યારે તેઓ માને છે કે તેઓ કોણની પૂજા કરી રહ્યા છે?","ભક્તો જ્યારે યજ્ઞ કરે છે, ત્યારે તેઓ માને છે કે તેઓ દેવતાઓની પૂજા કરી રહ્યા છે. પરંતુ ભગવાન કૃષ્ણ અહીં કહે છે કે તેઓ અવિધિપૂર્વક મારી જ પૂજા કરી રહ્યા છે, જેનો અર્થ એ છે કે અંતે તે કૃષ્ણને જ સમર્પિત છે."
9,23,કૃષ્ણ શા માટે યજ્ઞને 'અવિધિપૂર્વક' માને છે?,"કૃષ્ણ કહે છે કે યજ્ઞ અવિધિપૂર્વક છે કારણ કે જ્યારે ભક્તો દેવતાઓની પૂજા કરે છે, ત્યારે તેઓ અહમ સાથે તે કરે છે અને તે પૂજાનો અંતિમ લક્ષ્ય મને પ્રાપ્ત કરવાનું નથી. આથી, કૃષ્ણ આ કાર્યને અવિધિપૂર્વક માને છે."
9,23,હું કઇ રીતે જ્ઞાન પ્રાપ્ત કરી શકું કે મારી શ્રદ્ધા સાચી દિશામાં છે?,"સાચી દિશામાં શ્રદ્ધા રાખવા માટે, તમારે આત્મવિશ્લેષણ કરવું જોઈએ અને તમારી ક્રિયાઓના અંતિમ લક્ષ્યને સમજવું જોઈએ. જો તે લક્ષ્ય સર્વોપરી તત્વ સાથે જોડાણ છે, તો તમારી શ્રદ્ધા સાચી દિશામાં છે. તમારું ધ્યાન અને નિષ્ઠા એક જ દિશામાં હોવી જોઈએ."
9,23,"અધ્યાય ૯, શ્લોક ૨૩ માં, કૃષ્ણ કોણે આ શ્લોકમાં સંબોધિત કર્યું છે અને તે શું કહેવા માંગે છે?","કૃષ્ણે આ શ્લોકમાં અર્જુનને સંબોધિત કર્યું છે, જેમને તેઓ કૌંતેય તરીકે સંબોધે છે. તેઓ કહેવા માંગે છે કે, જોકે ભક્તો દેવતાઓની પૂજા કરે છે, તેઓ અવિધિપૂર્વક મારી જ પૂજા કરે છે, કારણ કે તે આખરે મને જ સમર્પિત છે."
9,24,"અધ્યાય ૯, શ્લોક ૨૪ માં, ભગવાન શ્રીકૃષ્ણ કયા યજ્ઞોના ભોક્તા અને સ્વામી છે?","માં, ભગવાન શ્રીકૃષ્ણ કહે છે કે તેઓ બધા યજ્ઞોના ભોક્તા અને સ્વામી છે. તેઓ જ દરેક યજ્ઞના અંતિમ લક્ષ્ય છે, અને બધા યજ્ઞો તેમના માટે જ કરવામાં આવે છે."
9,24,ભગવાન શ્રીકૃષ્ણ કહે છે કે 'ન તુ મામભિજાનન્તિ'. આ વાક્યનો અર્થ શું છે?,"'ન તુ મામભિજાનન્તિ' નો અર્થ છે કે લોકો ભગવાન શ્રીકૃષ્ણને તેમના સત્ય સ્વરૂપે ઓળખતા નથી. તેઓ ભગવાનના પરમ તત્વને સમજી શકતા નથી, જેનાથી તેઓ જીવનના ચક્રમાં ફરી પાછા જન્મ લે છે."
9,24,યજ્ઞોના ભોક્તા અને સ્વામી હોવા છતાં લોકો કેમ 'ચ્યવન્તિ' થાય છે?,"યજ્ઞોના ભોક્તા અને સ્વામી ભગવાન હોવા છતાં, લોકો તેમને પરમાત્મા તરીકે ઓળખતા નથી, જેથી તેઓ 'ચ્યવન્તિ' થાય છે, જેનો અર્થ છે કે તેઓ આ જન્મમરણના ચક્રમાંથી મુક્તિ મેળવી શકતા નથી અને પુનર્જન્મને પ્રાપ્ત કરે છે."
9,24,કેમ લોકો ભગવાનને તેમના પરમ સ્વરૂપમાં ઓળખવામાં નિષ્ફળ જાય છે?,લોકો ભગવાનને તેમના પરમ સ્વરૂપમાં ઓળખવામાં નિષ્ફળ જાય છે કારણ કે તેઓ માયાના પ્રભાવથી મોહિત છે. તેઓ ઇન્દ્રિયસુખમાં ફસાયેલા રહે છે અને ભગવાનના પરમ તત્વને સમજવા માટે તેમની આંતરિક દૃષ્ટિ પ્રગટ નથી થતી.
9,24,ભગવાન શ્રીકૃષ્ણએ 'બહુન્તિ' શબ્દનો ઉપયોગ શા માટે કર્યો છે?,"ભગવાન શ્રીકૃષ્ણ 'બહુન્તિ' શબ્દનો ઉપયોગ કરે છે જેનો અર્થ છે 'પડવું' અથવા 'પત્નું'. તેઓ કહે છે કે જ્યારે લોકો તેમને પરમ તત્વ તરીકે ઓળખતા નથી, ત્યારે તેઓ જીવનના ચક્રમાં ફરીથી ફસાય જાય છે અને આ કારણે તેઓ પુનર્જન્મને પ્રાપ્ત કરે છે."
9,25,"અધ્યાય ૯, શ્લોક ૨૫ માં, ભગવાન કૃષ્ણ કયા પ્રકારના ઉપાસકોને તેમની ગતિ શું છે તે કેવી રીતે સમજાવે છે?","શ્લોકમાં, ભગવાન કૃષ્ણ જણાવે છે કે જે લોકો દેવતાઓની ઉપાસના કરે છે, તેઓ દેવતાઓને પ્રાપ્ત થાય છે; જે પિતૃઓની ઉપાસના કરે છે, તેઓ પિતૃઓને પ્રાપ્ત થાય છે; ભૂતોનાં ઉપાસક ભૂતોને પહોંચે છે. અને જે લોકો ભગવાનના ઉપાસક હોય છે, તેઓ ભગવાનને પ્રાપ્ત થાય છે."
9,25,કૃષ્ણ શા માટે કહે છે કે 'મારા ભક્તો મને જ પ્રાપ્ત થાય છે'?,કૃષ્ણ કહે છે કે 'મારા ભક્તો મને જ પ્રાપ્ત થાય છે' કારણ કે તેઓ કહેવા માગે છે કે ભગવાનની ભક્તિ કરવાથી એક આધ્યાત્મિક ગતિ પ્રાપ્ત થાય છે જે પુનર્જન્મના ચક્રમાંથી મુક્તિ આપે છે. તે ભક્તિનો માર્ગ છે જે ભગવાન સુધી પહોંચાડે છે.
9,25,'ભૂતજ્ઞા' શબ્દનો અર્થ શું છે અને તેનો શ્લોકમાં ઉપયોગ કેવી રીતે થાય છે?,"'ભૂતજ્ઞા'નો અર્થ છે એ લોકો જેમને ભૂતોની ઉપાસના કરવાની જ્ઞાન છે. શ્લોકમાં, તેનો ઉપયોગ એ દર્શાવવા માટે થાય છે કે જે લોકો ભૂતોની સાધના કરે છે, તેઓ અંતે ભૂતોની ગતિને પહોંચે છે."
9,25,"આ શ્લોકના આધારે, વ્યવહારિક જીવનમાં ભગવાનની ભક્તિ કેવી રીતે કરવી જોઈએ?","વ્યવહારિક જીવનમાં ભગવાનની ભક્તિ માટે, વ્યક્તિએ નિષ્કામ ભાવે ભગવાનની સેવા કરવી જોઈએ, જેનાથી આસક્તિ વિનાના કર્મો થાય. ભક્તિમાં સ્થિર રહેવું અને ભગવાનને સર્વોપરી માનવું જોઈએ. આથી એક આધ્યાત્મિક શાંતિ અને મુક્તિ પ્રાપ્ત થાય છે."
9,25,'પિતૃવ્રતા' શબ્દનો શ્લોકમાં કયો અર્થ છે?,"'પિતૃવ્રતા'નો અર્થ છે પિતૃઓની ઉપાસના કરવા વાળા. શ્લોકમાં જણાવવામાં આવે છે કે જે લોકો પિતૃઓની ઉપાસના કરે છે, તેઓ પિતૃઓને જ પ્રાપ્ત થાય છે."
9,26,"અધ્યાય ૯, શ્લોક ૨૬ માં, ભગવાન કૃષ્ણ ભક્ત પાસે શું અર્પણ કરવા માગે છે?","કૃષ્ણ કહે છે કે જે કોઈ ભક્ત પ્રેમથી પાન, પુષ્પ, ફળ કે જળ અર્પણ કરે છે, તે અર્પણને કૃષ્ણ સ્વીકાર કરે છે."
9,26,"ભક્તિપૂર્વક અર્પણ કરેલ પાન, પુષ્પ, ફળ અથવા જળને સ્વીકારવાની પ્રક્રિયામાં ભગવાન કૃષ્ણનું શું કહેવું છે?","ભક્તિપૂર્વક અર્પણ કરેલ પાન, પુષ્પ, ફળ અથવા જળને સ્વીકારવાથી ભગવાન કૃષ્ણ ભક્તાના પ્રેમ અને ભક્તિની ભાવના જોઈને તેનો સ્વીકાર કરે છે. અહીં મુખ્ય તત્વ ભક્તિ છે, જે ભગવાનને પ્રિય છે."
9,26,"કેમ ભગવાન કૃષ્ણ માત્ર પાન, પુષ્પ, ફળ અથવા જળની અર્પણીઓને સ્વીકાર કરે છે?","કૃષ્ણ આ શ્લોકમાં દર્શાવે છે કે તેઓ ભક્તિ અને પ્રેમને વધુ મૂલ્ય આપે છે. પાન, પુષ્પ, ફળ અથવા જળ જેવા સરળ અર્પણો પણ, જ્યારે ભક્તિપૂર્વક આપવામાં આવે, ત્યારે તેઓને પ્રિય છે. આ શ્લોકનો અર્થ છે કે ભક્તિની ભાવના સૌથી મહત્વપૂર્ણ છે, ભેટના કદ કે મૂલ્ય નહીં."
9,26,"ભગવાન કૃષ્ણને પાન, પુષ્પ, ફળ અને જળ જેવી વસ્તુઓ અર્પણ કરવાનું અર્થ શું છે?","આનો અર્થ છે કે ભક્તિમાં જટિલતા નહીં હોવી જોઈએ. ભગવાન કૃષ્ણની કૃપા મેળવવા માટે ભક્તિ અને શદ્ધ ભાવના જરૂરી છે. આ અર્પણો સરળતાથી પ્રાપ્ત કરી શકાય છે, જે દર્શાવે છે કે ભગવાન માટે ભક્તિનું મહત્વ છે, ભેટના મૂલ્યનું નહીં."
9,26,કૃષ્ણના શ્લોકમાં દર્શાવેલી ભક્તિની ભાવનાનો જીવનમાં શું મૂલ્ય છે?,"આ શ્લોક ભક્તિ અને નિઃસ્વાર્થ પ્રેમની મહત્તાને દર્શાવે છે. જીવનમાં, ભક્તિપૂર્વક કોઈ પણ કાર્ય કરવું અને તેમાં નિઃસ્વાર્થ ભાવના હોવી મહત્વપૂર્ણ છે. ભક્તિ એ પ્રેમ અને વિશ્વાસનું પ્રતિક છે, જે જીવનને શાંતિ અને સંતોષ તરફ દોરી શકે છે."
9,27,"અધ્યાય ૯, શ્લોક ૨૭ માં, કૃષ્ણે અર્જુનને શું અર્પણ કરવાની સલાહ આપે છે?","કૃષ્ણ અર્જુનને કહે છે કે તે જે કંઈ કરે, ખાય, હવન કરે, દાન આપે અને તપ કરે તે બધું કૃષ્ણને અર્પણ કરવું જોઈએ. આ અર્થમાં, તે પોતાના દરેક કાર્યને ભગવાનના ચરણોમાં સમર્પિત કરવા કહે છે."
9,27,અર્જુનને તેનું દરેક કાર્ય કૃષ્ણને અર્પણ કરવાનું કહેવું શું દર્શાવે છે?,"અર્જુનને તેનું દરેક કાર્ય કૃષ્ણને અર્પણ કરવાનું કહેવું આ દર્શાવે છે કે દરેક કાર્યમાં ભગવાનની પ્રેરણા અને હાજરી હોવી જોઈએ. આ માનવને કર્મમાં નિષ્કામભાવ લાવવાની પ્રેરણા આપે છે, જ્યાં કર્મ ફળની ઈચ્છા વગર માત્ર ભગવાન માટે કરવામાં આવે છે."
9,27,ભક્તિમાં અર્પણનો મહત્વ શું છે?,"ભક્તિમાં અર્પણનો મહત્વ એ છે કે તે આપણને આપણા જીવનના દરેક ક્ષેત્રમાં ભગવાનની હાજરીનો અનુભવ કરાવે છે. અર્પણ દ્વારા આપણે આપણા અહંકારને છોડીને, કૃષ્ણને સર્વસ્વ માનીએ છીએ અને એના પર સંપૂર્ણ ભરોસો રાખીએ છીએ. આથી ભક્તિમાં અર્પણ મનમાં શાંતિ અને સંતોષ લાવે છે."
9,27,'યતપસ્યસિ' શબ્દનો અર્થ શું છે અને તે શ્લોકમાં કેવી રીતે લાગુ પડે છે?,"'યતપસ્યસિ' શબ્દનો અર્થ છે 'જ્યાં તપ કરે'. આ અનુસંધાનમાં, તે દર્શાવે છે કે કોઈ પણ તપ અથવા આધ્યાત્મિક સાધના પણ કૃષ્ણને અર્પણ કરવાની છે. આથી, તે સમજાવે છે કે તપસ્યાનો પણ હેતુ ભગવાનની સંતુષ્ટિ હોવો જોઈએ."
9,27,કૃષ્ણ અર્જુનને કયા કયા કાર્યોને અર્પણ કરવા કહે છે?,"કૃષ્ણ અર્જુનને કહે છે કે તે જે કંઈ કરે, ખાય, હવન કરે, દાન આપે અને તપ કરે તે બધું કૃષ્ણને અર્પણ કરવું જોઈએ. આ બધા કાર્યોનું ફળ ભગવાનને અર્પણ કરવાથી જ સંસારિક બંધનોમાંથી મુક્તિ મળે છે."
9,28,"અધ્યાય ૯, શ્લોક ૨૮ માં, કર્મબંધનથી મુક્તિ કેવી રીતે પ્રાપ્ત થાય છે?","આ શ્લોક મુજબ, જે આત્મા ભગવાનને સમર્પિત છે અને તમામ કર્મોના ફળોને ત્યાગે છે, તે કર્મબંધનથી મુક્ત થાય છે. આ મુક્તિ સંન્યાસ યોગ દ્વારા પ્રાપ્ત થાય છે, જેમાં વ્યક્તિ પોતાના કર્મને ઈશ્વર માટે અર્પણ કરે છે અને ફળોની આશા છોડે છે."
9,28,શ્લોકમાં સંન્યાસ યોગનો શું અર્થ છે?,"શ્લોકમાં સંન્યાસ યોગનો અર્થ એ છે કે વ્યક્તિએ પોતાના કર્મોને ભગવાનને સમર્પિત કરી દીધા છે, અને તે કર્મોના ફળોની ચિંતાથી મુક્ત છે. આ યોગ એ આત્માને આધ્યાત્મિક રીતે ઉન્નત કરે છે અને તેને પરમાત્મા સુધી પહોંચવામાં સહાય કરે છે."
9,28,શુભ અને અશુભ ફળોનો ત્યાગ શા માટે મહત્વપૂર્ણ છે?,"શુભ અને અશુભ ફળોનો ત્યાગ વ્યક્તિને કર્મબંધનથી મુક્તિ આપે છે. જ્યારે વ્યક્તિ ફળોની આશા છોડે છે, ત્યારે તે કર્મના બંધનમાંથી બહાર આવે છે અને આત્માને શાંતિ અને મુક્તિ મળે છે. આ ત્યાગ આધ્યાત્મિક ઉન્નતિ માટે આદર્શ માર્ગ છે."
9,28,ઉપરાંત કર્મના બંધનથી મુક્ત થવા માટે આપણે શું કરી શકીએ?,"ઉપરાંત કર્મના બંધનથી મુક્ત થવા માટે, આપણે પોતાના કર્મોને ભગવાનને સમર્પિત કરવા જોઈએ અને ફળોની આશા છોડવી જોઈએ. આ સાથે, નિયમિત ધ્યાન અને આધ્યાત્મિક અભ્યાસ કરવાથી મનની શુદ્ધિ થાય છે અને આત્માને ભગવાનની નજીક લઈ જાય છે. પ્રેમ અને ભક્તિથી કરેલા કર્મો આપણને સત્ય અને જ્ઞાન તરફ દોરી જાય છે."
9,28,"અધ્યાય ૯, શ્લોક ૨૮ માં, આ શ્લોકમાં આત્મા કઈ રીતે 'મામુપૈષ્યસિ' સુધી પહોંચી શકે છે?","આ શ્લોકમાં આત્મા ભગવાન સુધી પહોંચે છે જ્યારે તે સંન્યાસ યોગમાં સ્થિત રહે છે અને પોતાના કર્મોના ફળો ભગવાનને અર્પણ કરે છે. આ રીતે, તે કર્મબંધનથી મુક્ત થાય છે અને પરમાત્માની પુર્ણતા પ્રાપ્ત કરે છે, જે 'મામુપૈષ્યસિ'નો અર્થ છે."
9,29,"અધ્યાય ૯, શ્લોક ૨૯ માં ભગવાન કેશવનું સર્વભૂતોમાં સમભાવ રાખવાનો શું અર્થ છે?","ભગવાન કેશવ કહે છે કે તેઓ સર્વ પ્રાણીઓમાં સમભાવથી વ્યાપક છે. તેમના માટે કોઈ મોટું કે નાનું, પ્રિય કે અપ્રિય નથી. તેઓ સૌને સમાન દૃષ્ટિએ જુએ છે અને સર્વ સાથે સમાન વ્યવહાર કરે છે. આ દર્શાવે છે કે ભગવાનની દૃષ્ટિએ કોઈ ભેદભાવ નથી અને તેઓ સર્વ જીવ માટે સમાન કૃપા અને પ્રેમ ધરાવે છે."
9,29,ભગવાન કેશવના અનુસંધાનમાં ભક્તિનું શું મહત્વ છે?,"ભગવાન કહે છે કે જે ભક્ત ભાવપૂર્વક ભજન કરે છે, તેને તેઓમાં અને તે ભક્તોમાં નામ પ્રગટ થાય છે. આ સૂચવે છે કે ભક્તિ દ્વારા ભગવાન સાથેનો સંબંધ ઘનિષ્ઠ બને છે અને ભક્ત અને ભગવાન વચ્ચેની દૈવિક જોડાણ મજબૂત બને છે."
9,29,કેમ મનુષ્યને ભગવાન પ્રત્યે પ્રેમ અને ભક્તિ કરવી જોઈએ?,મનુષ્યને ભગવાન પ્રત્યે પ્રેમ અને ભક્તિ કરવી જોઈએ કેમ કે આ સંબંધમાં તે ભગવાન સાથે એકતામાં આવે છે. તે માન્યતા આપે છે કે ભગવાનના સમભાવના સિદ્ધાંત દ્વારા મનુષ્ય પોતાનું જીવન શાંતિપૂર્ણ અને સંતુલિત બનાવી શકે છે.
9,29,"અધ્યાય ૯, શ્લોક ૨૯ માં કયા શબ્દો દર્શાવે છે કે ભગવાન કોઈને પ્રિય કે અપ્રિય નથી માનતા?",આ શ્લોકમાં આવેલા શબ્દો ‘ન મે દ્વેષ્યોઽસ્તિ ન પ્રિયઃ’ સ્પષ્ટ દર્શાવે છે કે ભગવાન માટે કોઈ પણ પ્રાણી ન તો દ્વેષ્ય છે અને ન તો ખાસ પ્રિય છે. તેઓ સર્વ સાથે સમભાવ રાખે છે અને સર્વને સમાન કૃપાથી જુએ છે.
9,29,"અધ્યાય ૯, શ્લોક ૨૯ માં, ભગવાન કેશવનો સંદેશ કોને માટે છે?","આ શ્લોકમાં ભગવાન કેશવનો સંદેશ દરેક જીવો માટે છે. તે દર્શાવે છે કે દરેક જીવોમાં તે એક સમાન રૂપે હાજર છે, અને જે ભક્તિપૂર્વક તેને ભજવે છે, તે તેમના હૃદયમાં પ્રગટ થાય છે."
9,30,"અધ્યાય ૯, શ્લોક ૩0 માં ભગવાન કૃષ્ણ કઈ શરત પર વ્યક્તિને સાધુ માને છે?","ભગવાન કૃષ્ણ કહે છે કે જો કોઈ વ્યક્તિ સૌથી ખરાબ કાર્યો કરે છે અને મને અનન્ય ભક્તિથી ભજે છે, તો તેને સાધુ માનવું જોઈએ."
9,30,કૃષ્ણના વિચાર મુજબ 'અનન્ય ભક્તિ' શું છે?,"કૃષ્ણના મત મુજબ, 'અનન્ય ભક્તિ' એ એવી ભક્તિ છે જે એકમાત્ર ભગવાન પર કેન્દ્રિત છે. તે નિઃસ્વાર્થ અને સંપૂર્ણ સમર્પણ સાથેની ભક્તિ છે, જ્યાં ભક્તના મનમાં અન્ય કોઈ ઈચ્છા કે વિચલન નથી."
9,30,"અધ્યાય ૯, શ્લોક ૩0 માં, 'સાધુ' ક્યારેય ખરાબ કાર્યો કરતો હોય તો તેને કેમ સાધુ માનવો જોઈએ?","ભગવાન કૃષ્ણ કહે છે કે જો કોઈ વ્યક્તિ ખરાબ કાર્યો કર્યા પછી પણ પોરણભાવે ભગવાનની શરણ લે છે, તો તે પુન: માર્ગ પર આવી શકે છે. તેની અનન્ય ભક્તિ તેને સાચા માર્ગ પર લાવે છે, અને તેને સાધુ તરીકે માનવામાં આવે છે કારણ કે તે તત્કાળ અનુસંધાનમાં છે."
9,30,'સમ્યગ્વ્યવસ્થિત' શબ્દનો અર્થ શું છે?,"'સમ્યગ્વ્યવસ્થિત' શબ્દનો અર્થ છે યોગ્ય રીતે સ્થિત થયેલો અથવા યોગ્ય રીતે નિર્ધારિત. એ વ્યક્તિને દર્શાવે છે, જે પોતાનો માર્ગ સુધારીને સાચા માર્ગ પર આગળ વધવા માટે પ્રણાલીબદ્ધ રીતે નિર્ણય લે છે."
9,30,"વિનાશકારી કાર્યો કર્યા પછી પણ ભક્તિ સ્વીકારવામાં આવે છે, તો આથી શું શીખવું જોઈએ?","આ શીખવું જોઈએ કે ભગવાનની કૃપા અને ભક્તિ માટે હંમેશા એક ખૂણો ખુલ્લો હોય છે. ભલે કોઈને ભૂલો થઈ હોય, પરંતુ જો તે સાચા હૃદયથી સમર્પિત થાય છે, તો તેનો આધ્યાત્મિક વિકાસ શક્ય છે. જીવનમાં પાપ અને ભૂલોને સુધારીને એક નવી શરૂઆત કરવી તે જ સાચી ભક્તિ છે."
9,31,"અધ્યાય ૯, શ્લોક ૩૧ માં, ભગવાન કૃષ્ણ કયા ગુણની ખાતરી આપે છે?",ભગવાન કૃષ્ણ ખાતરી આપે છે કે તેનો ભક્ત ક્યારેય નષ્ટ થતો નથી અને તે ઝડપથી ધર્માત્મા બની જાય છે.
9,31,ભગવાન કૃષ્ણના ભક્તને કઈ શાંતિ મળે છે?,ભગવાન કૃષ્ણના ભક્તને સદા રહેતી શાંતિ મળે છે. તે શાંતિ આત્મિક શાંતિ છે કે જે ભક્તને અંતરાત્માની શાંતિ અને સંતુષ્ટિ પ્રદાન કરે છે.
9,31,શ્રીભ્રં શબ્દનો અર્થ શું છે અને તે અહીં કેવી રીતે લાગુ પડે છે?,"'શ્રીભ્રં' નો અર્થ છે ધર્માત્મા બની જવું. અહીં, તે દર્શાવે છે કે જે વ્યક્તિ ભગવાન કૃષ્ણનો ભક્ત બને છે, તે ઝડપથી ધર્મના માર્ગ પર ચાલે છે અને સારા ગુણોને પ્રાપ્ત કરે છે."
9,31,"અધ્યાય ૯, શ્લોક ૩૧ માં, ભગવાન કૃષ્ણના મતે, ભક્તો ક્યારેય નષ્ટ કેમ નથી થતા?",ભગવાન કૃષ્ણ કહે છે કે ભક્તો ક્યારેય નષ્ટ નથી થતા કારણ કે તેઓ ભગવાનની કૃપા અને આશ્રય હેઠળ રહે છે. આ આધ્યાત્મિક માર્ગ પર તેમને સતત પ્રોત્સાહિત કરે છે અને તેમની આત્માની સુરક્ષા કરે છે.
9,31,'પ્રતિ જાનિહિ' શબ્દનો મહત્વ શું છે અને તે શ્લોકમાં કેવી રીતે વપરાય છે?,"'પ્રતિ જાનિહિ' નો અર્થ છે 'નિશ્ચિત જાણ'. તે શબ્દનો ઉપયોગ કૃષ્ણ દ્વારા અર્જુનને ખાતરી આપવા માટે થાય છે કે તે જે કહે છે તે નિશ્ચિત સત્ય છે, ખાસ કરીને તેના ભક્તોની સુરક્ષા વિશે."
9,32,"અધ્યાય ૯, શ્લોક ૩૨ માં, ભગવાન કૃષ્ણ કોને શ્રેષ્ઠ ગતિ પ્રાપ્ત થવાની વાત કરે છે?","ભગવાન કૃષ્ણ કહે છે કે સ્ત્રીઓ, વૈશ્ય, શૂદ્ર અને પાપયોનીવાળા લોકો પણ જો તેઓ તેમની શરણમાં આવે છે તો શ્રેષ્ઠ ગતિ પ્રાપ્ત કરી શકે છે. આથી, તેમની કૃપા સર્વજાતને સમાન છે."
9,32,ભગવાન કૃષ્ણના મતે 'પાપયોની' શબ્દનો અર્થ શું છે?,કૃષ્ણ 'પાપયોની' શબ્દનો ઉપયોગ તે લોકો માટે કરે છે જેમને સમાજ પાપી અથવા નીચા વર્ણના માને છે. તેમનું કહેવું છે કે આવા લોકો પણ જો ભગવાનની શરણમાં જાય છે તો તેઓ પણ મુક્તિ મેળવી શકે છે.
9,32,આ શ્લોકમાં 'પરમ ગતિ' નો અર્થ શું છે?,'પરમ ગતિ' નો અર્થ છે અંતિમ મુક્તિ અથવા મોક્ષ. તે એ તબક્કો છે જ્યાં આત્મા ભગવાનમાં એકરૂપ થઈ જાય છે અને ભવચક્રમાંથી મુક્ત થઈ જાય છે.
9,32,કૃષ્ણનો સંદેશ શું છે જ્યારે તે કહે છે કે સ્ત્રીઓ અને અન્ય વર્ણના લોકો પણ પરમ ગતિ પ્રાપ્ત કરી શકે છે?,"કૃષ્ણનો સંદેશ છે કે ભગવાનની કૃપા સર્વ માટે સમાન છે અને કોઈ જાતિ, વર્ણ અથવા જન્મને આધારે ભેદભાવ નથી. દરેકને ભગવાનની શરણમાં જવા અને પરમ ગતિ પ્રાપ્ત કરવાની તક છે."
9,32,"અધ્યાય ૯, શ્લોક ૩૨ માં, અધ્યાય ૯, શ્લોક ૩૨ માં કૃષ્ણ કોને સંબોધન કરી રહ્યા છે?","આ શ્લોકમાં, ભગવાન કૃષ્ણ અરજુનને સંબોધન કરી રહ્યા છે. તે અરજુનને સમજાવી રહ્યા છે કે ભગવાનની શરણમાં આવતા દરેક વ્યક્તિ પરમ ગતિ પ્રાપ્ત કરી શકે છે."
9,33,"અધ્યાય ૯, શ્લોક ૩૩ માં, બ્રાહ્મણો અને રાજર્ષિઓ વિષે શું કહેવામાં આવ્યું છે?","આ શ્લોકમાં કહેવામાં આવ્યું છે કે પવિત્ર બ્રાહ્મણો અને રાજર્ષિઓ, જે ભગવાન કૃષ્ણને સમર્પિત છે, તેઓ વધુ મહાન છે. તેઓ ભગવાનની ભક્તિ કરીને પરમ ગતિ પ્રાપ્ત કરે છે."
9,33,અનિત્ય અને અસુખ લોકનું શું અર્થ છે?,"અનિત્યનો અર્થ છે કે આ લોક શાશ્વત નથી, તે ક્યારેક ખતમ થાય છે. અસુખનો અર્થ છે કે આ લોકમાં સત્ય અને શાશ્વત સુખ નથી. આ લોકમાં જીવન ક્ષણભંગુર અને દુઃખોથી ભરેલું છે."
9,33,કેમ કર્તવ્ય છે કે મનુષ્ય ભગવાનની ભક્તિ કરે?,મનુષ્યને ભગવાનની ભક્તિ કરવી જોઈએ કારણ કે આ જીવન અનિત્ય અને અસુખમય છે. ભક્તિ દ્વારા મનુષ્ય પરમ આનંદ અને શાંતિ મેળવી શકે છે. ભગવાનની ભક્તિ દ્વારા જ આ લોકના દુઃખમાંથી મુક્તિ મળી શકે છે.
9,33,આ શ્લોકમાં 'મામ્ ભજ' શબ્દનો અર્થ શું છે?,'મામ્ ભજ'નો અર્થ છે 'મારું ભજન કર'. ભગવાન કૃષ્ણ અહીં કહે છે કે મનુષ્યને એમની શરણમાં રહેવું જોઈએ અને એમનું ભજન કરવું જોઈએ. આ ભજન દ્વારા મનુષ્યને જીવનનો સાચો આનંદ અને શાંતિ પ્રાપ્ત થાય છે.
9,33,શ્લોકમાં મનુષ્ય જીવનને અનિત્ય અને અસુખ કેમ કહેવાયું છે?,"મનુષ્ય જીવનને અનિત્ય અને અસુખ કહેવાયું છે કારણ કે તે અસ્થાયી છે અને તેમાં શાશ્વત સુખ નથી. જીવનમાં અનેક મુશ્કેલીઓ અને દુઃખો છે, અને એ સુખ કે આનંદ ક્ષણિક હોય છે. તેથી, જીવનના આ હકીકતને સમજીને, મનુષ્યને ભગવાનની ભક્તિ કરવા માટે પ્રોત્સાહન આપવામાં આવે છે."
